country,placename,frequency,start_date,end_date,year,month,week,deaths,expected_deaths,excess_deaths,baseline
Mexico,,weekly,2020-04-06,2020-04-12,2020,4,15,13807,13718,89,2015-2018 historical data
Mexico,,weekly,2020-04-13,2020-04-19,2020,4,16,14779,13743,1036,2015-2018 historical data
Mexico,,weekly,2020-04-20,2020-04-26,2020,4,17,16810,13718,3092,2015-2018 historical data
Mexico,,weekly,2020-04-27,2020-05-03,2020,5,18,18635,13698,4937,2015-2018 historical data
Mexico,,weekly,2020-05-04,2020-05-10,2020,5,19,20405,13792,6613,2015-2018 historical data
Mexico,,weekly,2020-05-11,2020-05-17,2020,5,20,22031,13590,8441,2015-2018 historical data
Mexico,,weekly,2020-05-18,2020-05-24,2020,5,21,22840,14160,8680,2015-2018 historical data
Mexico,,weekly,2020-05-25,2020-05-31,2020,5,22,22745,13438,9307,2015-2018 historical data
Mexico,,weekly,2020-06-01,2020-06-07,2020,6,23,23653,13382,10271,2015-2018 historical data
Mexico,,weekly,2020-06-08,2020-06-14,2020,6,24,24145,13398,10747,2015-2018 historical data
Mexico,,weekly,2020-06-15,2020-06-21,2020,6,25,24310,13562,10748,2015-2018 historical data
Mexico,,weekly,2020-06-22,2020-06-28,2020,6,26,23968,13111,10857,2015-2018 historical data
Mexico,,weekly,2020-06-29,2020-07-05,2020,7,27,24858,13496,11362,2015-2018 historical data
Mexico,,weekly,2020-07-06,2020-07-12,2020,7,28,25863,13146,12717,2015-2018 historical data
Mexico,,weekly,2020-07-13,2020-07-19,2020,7,29,28150,13276,14874,2015-2018 historical data
Mexico,,weekly,2020-07-20,2020-07-26,2020,7,30,24989,13256,11733,2015-2018 historical data
Mexico,,weekly,2020-07-27,2020-08-02,2020,8,31,24088,13596,10492,2015-2018 historical data
Mexico,,weekly,2020-08-03,2020-08-09,2020,8,32,23147,13242,9905,2015-2018 historical data
Mexico,,weekly,2020-08-10,2020-08-16,2020,8,33,22044,13610,8434,2015-2018 historical data
Mexico,,weekly,2020-08-17,2020-08-23,2020,8,34,21111,13293,7818,2015-2018 historical data
Mexico,,weekly,2020-08-24,2020-08-30,2020,8,35,20213,13023,7190,2015-2018 historical data
Mexico,,weekly,2020-08-31,2020-09-06,2020,9,36,19503,12986,6517,2015-2018 historical data
Mexico,,weekly,2020-09-07,2020-09-13,2020,9,37,18771,12943,5828,2015-2018 historical data
Mexico,,weekly,2020-09-14,2020-09-20,2020,9,38,18046,13838,4208,2015-2018 historical data
Mexico,,weekly,2020-09-21,2020-09-27,2020,9,39,18125,13521,4604,2015-2018 historical data
Mexico,,weekly,2020-09-28,2020-10-04,2020,10,40,17690,13433,4257,2015-2018 historical data
Mexico,,weekly,2020-10-05,2020-10-11,2020,10,41,17720,13438,4282,2015-2018 historical data
Mexico,,weekly,2020-10-12,2020-10-18,2020,10,42,17798,13736,4062,2015-2018 historical data
Mexico,,weekly,2020-10-19,2020-10-25,2020,10,43,18427,13611,4816,2015-2018 historical data
Mexico,,weekly,2020-10-26,2020-11-01,2020,11,44,18842,13959,4883,2015-2018 historical data
Mexico,,weekly,2020-11-02,2020-11-08,2020,11,45,19349,14035,5314,2015-2018 historical data
Mexico,,weekly,2020-11-09,2020-11-15,2020,11,46,19208,14238,4970,2015-2018 historical data
Russia,Moscow,monthly,,,2020,1,,10913,11273,-360,2015-2019 historical data
Russia,Moscow,monthly,,,2020,2,,9864,9714,150,2015-2019 historical data
Russia,Moscow,monthly,,,2020,3,,10223,10472,-249,2015-2019 historical data
Russia,Moscow,monthly,,,2020,4,,11834,9959,1875,2015-2019 historical data
Russia,Moscow,monthly,,,2020,5,,15713,9791,5922,2015-2019 historical data
Russia,Moscow,monthly,,,2020,6,,13128,9411,3717,2015-2019 historical data
Russia,Moscow,monthly,,,2020,7,,10773,9508,1265,2015-2019 historical data
Russia,Moscow,monthly,,,2020,8,,10969,9553,1416,2015-2019 historical data
Russia,Moscow,monthly,,,2020,9,,11159,9481,1678,2015-2019 historical data
Russia,Moscow,monthly,,,2020,10,,13718,10381,3337,2015-2019 historical data
Russia,Moscow,monthly,,,2020,11,,14456,9762,4694,2015-2019 historical data
Russia,Moscow,monthly,,,2019,1,,12037,,,
Russia,Moscow,monthly,,,2019,2,,9674,,,
Russia,Moscow,monthly,,,2019,3,,10054,,,
Russia,Moscow,monthly,,,2019,4,,9900,,,
Russia,Moscow,monthly,,,2019,5,,9998,,,
Russia,Moscow,monthly,,,2019,6,,9268,,,
Russia,Moscow,monthly,,,2019,7,,10057,,,
Russia,Moscow,monthly,,,2019,8,,9602,,,
Russia,Moscow,monthly,,,2019,9,,9718,,,
Russia,Moscow,monthly,,,2019,10,,10456,,,
Russia,Moscow,monthly,,,2019,11,,9726,,,
Russia,Moscow,monthly,,,2019,12,,10558,,,
India,Mumbai,monthly,,,2019,1,,8324,,,
India,Mumbai,monthly,,,2019,2,,7797,,,
India,Mumbai,monthly,,,2019,3,,7155,,,
India,Mumbai,monthly,,,2019,4,,6752,,,
India,Mumbai,monthly,,,2019,5,,7335,,,
India,Mumbai,monthly,,,2019,6,,6732,,,
India,Mumbai,monthly,,,2019,7,,7931,,,
India,Mumbai,monthly,,,2019,8,,8164,,,
India,Mumbai,monthly,,,2019,9,,7953,,,
India,Mumbai,monthly,,,2019,10,,7390,,,
India,Mumbai,monthly,,,2019,11,,8320,,,
India,Mumbai,monthly,,,2019,12,,7370,,,
India,Mumbai,monthly,,,2020,1,,8397,8360,37,2019 historical data
India,Mumbai,monthly,,,2020,2,,7116,7797,-681,2019 historical data
India,Mumbai,monthly,,,2020,3,,6692,7155,-463,2019 historical data
India,Mumbai,monthly,,,2020,4,,7092,6752,340,2019 historical data
India,Mumbai,monthly,,,2020,5,,13833,7335,6498,2019 historical data
India,Mumbai,monthly,,,2020,6,,11119,6732,4387,2019 historical data
India,Mumbai,monthly,,,2020,7,,6151,7931,-1780,2019 historical data
Netherlands,,weekly,2020-01-06,2020-01-12,2020,1,2,3364,3329,35,2016-2019 historical data
Netherlands,,weekly,2020-01-13,2020-01-19,2020,1,3,3155,3354,-199,2016-2019 historical data
Netherlands,,weekly,2020-01-20,2020-01-26,2020,1,4,3045,3376,-331,2016-2019 historical data
Netherlands,,weekly,2020-01-27,2020-02-02,2020,2,5,3162,3392,-230,2016-2019 historical data
Netherlands,,weekly,2020-02-03,2020-02-09,2020,2,6,3193,3400,-207,2016-2019 historical data
Netherlands,,weekly,2020-02-10,2020-02-16,2020,2,7,3198,3394,-196,2016-2019 historical data
Netherlands,,weekly,2020-02-17,2020-02-23,2020,2,8,2958,3375,-417,2016-2019 historical data
Netherlands,,weekly,2020-02-24,2020-03-01,2020,3,9,3096,3342,-246,2016-2019 historical data
Netherlands,,weekly,2020-03-02,2020-03-08,2020,3,10,3104,3296,-192,2016-2019 historical data
Netherlands,,weekly,2020-03-09,2020-03-15,2020,3,11,3217,3239,-22,2016-2019 historical data
Netherlands,,weekly,2020-03-16,2020-03-22,2020,3,12,3615,3174,441,2016-2019 historical data
Netherlands,,weekly,2020-03-23,2020-03-29,2020,3,13,4459,3106,1353,2016-2019 historical data
Netherlands,,weekly,2020-03-30,2020-04-05,2020,4,14,5084,3039,2045,2016-2019 historical data
Netherlands,,weekly,2020-04-06,2020-04-12,2020,4,15,4979,2975,2004,2016-2019 historical data
Netherlands,,weekly,2020-04-13,2020-04-19,2020,4,16,4300,2918,1382,2016-2019 historical data
Netherlands,,weekly,2020-04-20,2020-04-26,2020,4,17,3907,2869,1038,2016-2019 historical data
Netherlands,,weekly,2020-04-27,2020-05-03,2020,5,18,3378,2829,549,2016-2019 historical data
Netherlands,,weekly,2020-05-04,2020-05-10,2020,5,19,2984,2799,185,2016-2019 historical data
Netherlands,,weekly,2020-05-11,2020-05-17,2020,5,20,2773,2777,-4,2016-2019 historical data
Netherlands,,weekly,2020-05-18,2020-05-24,2020,5,21,2770,2762,8,2016-2019 historical data
Netherlands,,weekly,2020-05-25,2020-05-31,2020,5,22,2725,2752,-27,2016-2019 historical data
Netherlands,,weekly,2020-06-01,2020-06-07,2020,6,23,2682,2746,-64,2016-2019 historical data
Netherlands,,weekly,2020-06-08,2020-06-14,2020,6,24,2691,2742,-51,2016-2019 historical data
Netherlands,,weekly,2020-06-15,2020-06-21,2020,6,25,2692,2739,-47,2016-2019 historical data
Netherlands,,weekly,2020-06-22,2020-06-28,2020,6,26,2659,2736,-77,2016-2019 historical data
Netherlands,,weekly,2020-06-29,2020-07-05,2020,7,27,2636,2731,-95,2016-2019 historical data
Netherlands,,weekly,2020-07-06,2020-07-12,2020,7,28,2616,2724,-108,2016-2019 historical data
Netherlands,,weekly,2020-07-13,2020-07-19,2020,7,29,2526,2717,-191,2016-2019 historical data
Netherlands,,weekly,2020-07-20,2020-07-26,2020,7,30,2670,2708,-38,2016-2019 historical data
Netherlands,,weekly,2020-07-27,2020-08-02,2020,8,31,2659,2699,-40,2016-2019 historical data
Netherlands,,weekly,2020-08-03,2020-08-09,2020,8,32,2638,2692,-54,2016-2019 historical data
Netherlands,,weekly,2020-08-10,2020-08-16,2020,8,33,3206,2686,520,2016-2019 historical data
Netherlands,,weekly,2020-08-17,2020-08-23,2020,8,34,2845,2684,161,2016-2019 historical data
Netherlands,,weekly,2020-08-24,2020-08-30,2020,8,35,2732,2686,46,2016-2019 historical data
Netherlands,,weekly,2020-08-31,2020-09-06,2020,9,36,2687,2694,-7,2016-2019 historical data
Netherlands,,weekly,2020-09-07,2020-09-13,2020,9,37,2737,2706,31,2016-2019 historical data
Netherlands,,weekly,2020-09-14,2020-09-20,2020,9,38,2716,2724,-8,2016-2019 historical data
Netherlands,,weekly,2020-09-21,2020-09-27,2020,9,39,2888,2746,142,2016-2019 historical data
Netherlands,,weekly,2020-09-28,2020-10-04,2020,10,40,2994,2773,221,2016-2019 historical data
Netherlands,,weekly,2020-10-05,2020-10-11,2020,10,41,3019,2803,216,2016-2019 historical data
Netherlands,,weekly,2020-10-12,2020-10-18,2020,10,42,3217,2835,382,2016-2019 historical data
Netherlands,,weekly,2020-10-19,2020-10-25,2020,10,43,3448,2869,579,2016-2019 historical data
Netherlands,,weekly,2020-10-26,2020-11-01,2020,11,44,3676,2903,773,2016-2019 historical data
Netherlands,,weekly,2020-11-02,2020-11-08,2020,11,45,3587,2937,650,2016-2019 historical data
Netherlands,,weekly,2020-11-09,2020-11-15,2020,11,46,3566,2970,596,2016-2019 historical data
Netherlands,,weekly,2020-11-16,2020-11-22,2020,11,47,3324,3002,322,2016-2019 historical data
Netherlands,,weekly,2020-11-23,2020-11-29,2020,11,48,3393,3034,359,2016-2019 historical data
Netherlands,,weekly,2020-11-30,2020-12-06,2020,12,49,3512,3064,448,2016-2019 historical data
Netherlands,,weekly,2020-12-07,2020-12-13,2020,12,50,3580,3094,486,2016-2019 historical data
Netherlands,,weekly,2020-12-14,2020-12-20,2020,12,51,3959,3123,836,2016-2019 historical data
Netherlands,,weekly,2019-01-07,2019-01-13,2019,1,2,3261,,,
Netherlands,,weekly,2019-01-14,2019-01-20,2019,1,3,3153,,,
Netherlands,,weekly,2019-01-21,2019-01-27,2019,1,4,3179,,,
Netherlands,,weekly,2019-01-28,2019-02-03,2019,2,5,3144,,,
Netherlands,,weekly,2019-02-04,2019-02-10,2019,2,6,3185,,,
Netherlands,,weekly,2019-02-11,2019-02-17,2019,2,7,3253,,,
Netherlands,,weekly,2019-02-18,2019-02-24,2019,2,8,3223,,,
Netherlands,,weekly,2019-02-25,2019-03-03,2019,3,9,3066,,,
Netherlands,,weekly,2019-03-04,2019-03-10,2019,3,10,3172,,,
Netherlands,,weekly,2019-03-11,2019-03-17,2019,3,11,3228,,,
Netherlands,,weekly,2019-03-18,2019-03-24,2019,3,12,3043,,,
Netherlands,,weekly,2019-03-25,2019-03-31,2019,3,13,3014,,,
Netherlands,,weekly,2019-04-01,2019-04-07,2019,4,14,2900,,,
Netherlands,,weekly,2019-04-08,2019-04-14,2019,4,15,2901,,,
Netherlands,,weekly,2019-04-15,2019-04-21,2019,4,16,3040,,,
Netherlands,,weekly,2019-04-22,2019-04-28,2019,4,17,2959,,,
Netherlands,,weekly,2019-04-29,2019-05-05,2019,5,18,2808,,,
Netherlands,,weekly,2019-05-06,2019-05-12,2019,5,19,2773,,,
Netherlands,,weekly,2019-05-13,2019-05-19,2019,5,20,2821,,,
Netherlands,,weekly,2019-05-20,2019-05-26,2019,5,21,2873,,,
Netherlands,,weekly,2019-05-27,2019-06-02,2019,6,22,2732,,,
Netherlands,,weekly,2019-06-03,2019-06-09,2019,6,23,2736,,,
Netherlands,,weekly,2019-06-10,2019-06-16,2019,6,24,2649,,,
Netherlands,,weekly,2019-06-17,2019-06-23,2019,6,25,2694,,,
Netherlands,,weekly,2019-06-24,2019-06-30,2019,6,26,2836,,,
Netherlands,,weekly,2019-07-01,2019-07-07,2019,7,27,2726,,,
Netherlands,,weekly,2019-07-08,2019-07-14,2019,7,28,2762,,,
Netherlands,,weekly,2019-07-15,2019-07-21,2019,7,29,2585,,,
Netherlands,,weekly,2019-07-22,2019-07-28,2019,7,30,3007,,,
Netherlands,,weekly,2019-07-29,2019-08-04,2019,8,31,2732,,,
Netherlands,,weekly,2019-08-05,2019-08-11,2019,8,32,2629,,,
Netherlands,,weekly,2019-08-12,2019-08-18,2019,8,33,2612,,,
Netherlands,,weekly,2019-08-19,2019-08-25,2019,8,34,2616,,,
Netherlands,,weekly,2019-08-26,2019-09-01,2019,9,35,2785,,,
Netherlands,,weekly,2019-09-02,2019-09-08,2019,9,36,2556,,,
Netherlands,,weekly,2019-09-09,2019-09-15,2019,9,37,2643,,,
Netherlands,,weekly,2019-09-16,2019-09-22,2019,9,38,2582,,,
Netherlands,,weekly,2019-09-23,2019-09-29,2019,9,39,2753,,,
Netherlands,,weekly,2019-09-30,2019-10-06,2019,10,40,2717,,,
Netherlands,,weekly,2019-10-07,2019-10-13,2019,10,41,2912,,,
Netherlands,,weekly,2019-10-14,2019-10-20,2019,10,42,2879,,,
Netherlands,,weekly,2019-10-21,2019-10-27,2019,10,43,2869,,,
Netherlands,,weekly,2019-10-28,2019-11-03,2019,11,44,2856,,,
Netherlands,,weekly,2019-11-04,2019-11-10,2019,11,45,3016,,,
Netherlands,,weekly,2019-11-11,2019-11-17,2019,11,46,3062,,,
Netherlands,,weekly,2019-11-18,2019-11-24,2019,11,47,3025,,,
Netherlands,,weekly,2019-11-25,2019-12-01,2019,12,48,3041,,,
Netherlands,,weekly,2019-12-02,2019-12-08,2019,12,49,3016,,,
Netherlands,,weekly,2019-12-09,2019-12-15,2019,12,50,3164,,,
Netherlands,,weekly,2019-12-16,2019-12-22,2019,12,51,3247,,,
Netherlands,,weekly,2019-12-23,2019-12-29,2019,12,52,3019,,,
Netherlands,,weekly,2018-01-08,2018-01-14,2018,1,2,3359,,,
Netherlands,,weekly,2018-01-15,2018-01-21,2018,1,3,3364,,,
Netherlands,,weekly,2018-01-22,2018-01-28,2018,1,4,3322,,,
Netherlands,,weekly,2018-01-29,2018-02-04,2018,2,5,3403,,,
Netherlands,,weekly,2018-02-05,2018-02-11,2018,2,6,3513,,,
Netherlands,,weekly,2018-02-12,2018-02-18,2018,2,7,3660,,,
Netherlands,,weekly,2018-02-19,2018-02-25,2018,2,8,3691,,,
Netherlands,,weekly,2018-02-26,2018-03-04,2018,3,9,3937,,,
Netherlands,,weekly,2018-03-05,2018-03-11,2018,3,10,4092,,,
Netherlands,,weekly,2018-03-12,2018-03-18,2018,3,11,3733,,,
Netherlands,,weekly,2018-03-19,2018-03-25,2018,3,12,3430,,,
Netherlands,,weekly,2018-03-26,2018-04-01,2018,4,13,3225,,,
Netherlands,,weekly,2018-04-02,2018-04-08,2018,4,14,3040,,,
Netherlands,,weekly,2018-04-09,2018-04-15,2018,4,15,2860,,,
Netherlands,,weekly,2018-04-16,2018-04-22,2018,4,16,2760,,,
Netherlands,,weekly,2018-04-23,2018-04-29,2018,4,17,2663,,,
Netherlands,,weekly,2018-04-30,2018-05-06,2018,5,18,2645,,,
Netherlands,,weekly,2018-05-07,2018-05-13,2018,5,19,2641,,,
Netherlands,,weekly,2018-05-14,2018-05-20,2018,5,20,2606,,,
Netherlands,,weekly,2018-05-21,2018-05-27,2018,5,21,2674,,,
Netherlands,,weekly,2018-05-28,2018-06-03,2018,6,22,2776,,,
Netherlands,,weekly,2018-06-04,2018-06-10,2018,6,23,2679,,,
Netherlands,,weekly,2018-06-11,2018-06-17,2018,6,24,2557,,,
Netherlands,,weekly,2018-06-18,2018-06-24,2018,6,25,2601,,,
Netherlands,,weekly,2018-06-25,2018-07-01,2018,7,26,2619,,,
Netherlands,,weekly,2018-07-02,2018-07-08,2018,7,27,2726,,,
Netherlands,,weekly,2018-07-09,2018-07-15,2018,7,28,2671,,,
Netherlands,,weekly,2018-07-16,2018-07-22,2018,7,29,2704,,,
Netherlands,,weekly,2018-07-23,2018-07-29,2018,7,30,2767,,,
Netherlands,,weekly,2018-07-30,2018-08-05,2018,8,31,2760,,,
Netherlands,,weekly,2018-08-06,2018-08-12,2018,8,32,2745,,,
Netherlands,,weekly,2018-08-13,2018-08-19,2018,8,33,2605,,,
Netherlands,,weekly,2018-08-20,2018-08-26,2018,8,34,2612,,,
Netherlands,,weekly,2018-08-27,2018-09-02,2018,9,35,2527,,,
Netherlands,,weekly,2018-09-03,2018-09-09,2018,9,36,2613,,,
Netherlands,,weekly,2018-09-10,2018-09-16,2018,9,37,2539,,,
Netherlands,,weekly,2018-09-17,2018-09-23,2018,9,38,2706,,,
Netherlands,,weekly,2018-09-24,2018-09-30,2018,9,39,2696,,,
Netherlands,,weekly,2018-10-01,2018-10-07,2018,10,40,2806,,,
Netherlands,,weekly,2018-10-08,2018-10-14,2018,10,41,2760,,,
Netherlands,,weekly,2018-10-15,2018-10-21,2018,10,42,2739,,,
Netherlands,,weekly,2018-10-22,2018-10-28,2018,10,43,2671,,,
Netherlands,,weekly,2018-10-29,2018-11-04,2018,11,44,2815,,,
Netherlands,,weekly,2018-11-05,2018-11-11,2018,11,45,2798,,,
Netherlands,,weekly,2018-11-12,2018-11-18,2018,11,46,2761,,,
Netherlands,,weekly,2018-11-19,2018-11-25,2018,11,47,2859,,,
Netherlands,,weekly,2018-11-26,2018-12-02,2018,12,48,2907,,,
Netherlands,,weekly,2018-12-03,2018-12-09,2018,12,49,2968,,,
Netherlands,,weekly,2018-12-10,2018-12-16,2018,12,50,3017,,,
Netherlands,,weekly,2018-12-17,2018-12-23,2018,12,51,3041,,,
Netherlands,,weekly,2018-12-24,2018-12-30,2018,12,52,2901,,,
Norway,,weekly,2020-01-06,2020-01-12,2020,1,2,951,910,41,2015-2019 historical data
Norway,,weekly,2020-01-13,2020-01-19,2020,1,3,836,903,-67,2015-2019 historical data
Norway,,weekly,2020-01-20,2020-01-26,2020,1,4,862,895,-33,2015-2019 historical data
Norway,,weekly,2020-01-27,2020-02-02,2020,2,5,815,887,-72,2015-2019 historical data
Norway,,weekly,2020-02-03,2020-02-09,2020,2,6,799,879,-80,2015-2019 historical data
Norway,,weekly,2020-02-10,2020-02-16,2020,2,7,858,871,-13,2015-2019 historical data
Norway,,weekly,2020-02-17,2020-02-23,2020,2,8,814,861,-47,2015-2019 historical data
Norway,,weekly,2020-02-24,2020-03-01,2020,3,9,838,852,-14,2015-2019 historical data
Norway,,weekly,2020-03-02,2020-03-08,2020,3,10,799,841,-42,2015-2019 historical data
Norway,,weekly,2020-03-09,2020-03-15,2020,3,11,825,830,-5,2015-2019 historical data
Norway,,weekly,2020-03-16,2020-03-22,2020,3,12,808,818,-10,2015-2019 historical data
Norway,,weekly,2020-03-23,2020-03-29,2020,3,13,855,806,49,2015-2019 historical data
Norway,,weekly,2020-03-30,2020-04-05,2020,4,14,832,793,39,2015-2019 historical data
Norway,,weekly,2020-04-06,2020-04-12,2020,4,15,840,781,59,2015-2019 historical data
Norway,,weekly,2020-04-13,2020-04-19,2020,4,16,815,769,46,2015-2019 historical data
Norway,,weekly,2020-04-20,2020-04-26,2020,4,17,775,759,16,2015-2019 historical data
Norway,,weekly,2020-04-27,2020-05-03,2020,5,18,752,749,3,2015-2019 historical data
Norway,,weekly,2020-05-04,2020-05-10,2020,5,19,741,741,0,2015-2019 historical data
Norway,,weekly,2020-05-11,2020-05-17,2020,5,20,685,734,-49,2015-2019 historical data
Norway,,weekly,2020-05-18,2020-05-24,2020,5,21,740,729,11,2015-2019 historical data
Norway,,weekly,2020-05-25,2020-05-31,2020,5,22,662,726,-64,2015-2019 historical data
Norway,,weekly,2020-06-01,2020-06-07,2020,6,23,679,723,-44,2015-2019 historical data
Norway,,weekly,2020-06-08,2020-06-14,2020,6,24,729,722,7,2015-2019 historical data
Norway,,weekly,2020-06-15,2020-06-21,2020,6,25,738,721,17,2015-2019 historical data
Norway,,weekly,2020-06-22,2020-06-28,2020,6,26,683,720,-37,2015-2019 historical data
Norway,,weekly,2020-06-29,2020-07-05,2020,7,27,698,719,-21,2015-2019 historical data
Norway,,weekly,2020-07-06,2020-07-12,2020,7,28,665,718,-53,2015-2019 historical data
Norway,,weekly,2020-07-13,2020-07-19,2020,7,29,753,717,36,2015-2019 historical data
Norway,,weekly,2020-07-20,2020-07-26,2020,7,30,729,716,13,2015-2019 historical data
Norway,,weekly,2020-07-27,2020-08-02,2020,8,31,745,715,30,2015-2019 historical data
Norway,,weekly,2020-08-03,2020-08-09,2020,8,32,737,715,22,2015-2019 historical data
Norway,,weekly,2020-08-10,2020-08-16,2020,8,33,734,715,19,2015-2019 historical data
Norway,,weekly,2020-08-17,2020-08-23,2020,8,34,745,715,30,2015-2019 historical data
Norway,,weekly,2020-08-24,2020-08-30,2020,8,35,697,716,-19,2015-2019 historical data
Norway,,weekly,2020-08-31,2020-09-06,2020,9,36,710,718,-8,2015-2019 historical data
Norway,,weekly,2020-09-07,2020-09-13,2020,9,37,785,721,64,2015-2019 historical data
Norway,,weekly,2020-09-14,2020-09-20,2020,9,38,772,725,47,2015-2019 historical data
Norway,,weekly,2020-09-21,2020-09-27,2020,9,39,740,729,11,2015-2019 historical data
Norway,,weekly,2020-09-28,2020-10-04,2020,10,40,785,734,51,2015-2019 historical data
Norway,,weekly,2020-10-05,2020-10-11,2020,10,41,739,739,0,2015-2019 historical data
Norway,,weekly,2020-10-12,2020-10-18,2020,10,42,708,745,-37,2015-2019 historical data
Norway,,weekly,2020-10-19,2020-10-25,2020,10,43,796,752,44,2015-2019 historical data
Norway,,weekly,2020-10-26,2020-11-01,2020,11,44,783,760,23,2015-2019 historical data
Norway,,weekly,2020-11-02,2020-11-08,2020,11,45,762,768,-6,2015-2019 historical data
Norway,,weekly,2020-11-09,2020-11-15,2020,11,46,772,778,-6,2015-2019 historical data
Norway,,weekly,2020-11-16,2020-11-22,2020,11,47,788,789,-1,2015-2019 historical data
Norway,,weekly,2020-11-23,2020-11-29,2020,11,48,753,801,-48,2015-2019 historical data
Norway,,weekly,2020-11-30,2020-12-06,2020,12,49,760,813,-53,2015-2019 historical data
Norway,,weekly,2020-12-07,2020-12-13,2020,12,50,783,827,-44,2015-2019 historical data
Norway,,weekly,2020-12-14,2020-12-20,2020,12,51,714,841,-127,2015-2019 historical data
Norway,,weekly,2019-01-07,2019-01-13,2019,1,2,827,,,
Norway,,weekly,2019-01-14,2019-01-20,2019,1,3,811,,,
Norway,,weekly,2019-01-21,2019-01-27,2019,1,4,834,,,
Norway,,weekly,2019-01-28,2019-02-03,2019,2,5,889,,,
Norway,,weekly,2019-02-04,2019-02-10,2019,2,6,843,,,
Norway,,weekly,2019-02-11,2019-02-17,2019,2,7,914,,,
Norway,,weekly,2019-02-18,2019-02-24,2019,2,8,828,,,
Norway,,weekly,2019-02-25,2019-03-03,2019,3,9,819,,,
Norway,,weekly,2019-03-04,2019-03-10,2019,3,10,833,,,
Norway,,weekly,2019-03-11,2019-03-17,2019,3,11,836,,,
Norway,,weekly,2019-03-18,2019-03-24,2019,3,12,805,,,
Norway,,weekly,2019-03-25,2019-03-31,2019,3,13,790,,,
Norway,,weekly,2019-04-01,2019-04-07,2019,4,14,781,,,
Norway,,weekly,2019-04-08,2019-04-14,2019,4,15,757,,,
Norway,,weekly,2019-04-15,2019-04-21,2019,4,16,761,,,
Norway,,weekly,2019-04-22,2019-04-28,2019,4,17,799,,,
Norway,,weekly,2019-04-29,2019-05-05,2019,5,18,773,,,
Norway,,weekly,2019-05-06,2019-05-12,2019,5,19,772,,,
Norway,,weekly,2019-05-13,2019-05-19,2019,5,20,732,,,
Norway,,weekly,2019-05-20,2019-05-26,2019,5,21,741,,,
Norway,,weekly,2019-05-27,2019-06-02,2019,6,22,728,,,
Norway,,weekly,2019-06-03,2019-06-09,2019,6,23,707,,,
Norway,,weekly,2019-06-10,2019-06-16,2019,6,24,735,,,
Norway,,weekly,2019-06-17,2019-06-23,2019,6,25,723,,,
Norway,,weekly,2019-06-24,2019-06-30,2019,6,26,767,,,
Norway,,weekly,2019-07-01,2019-07-07,2019,7,27,735,,,
Norway,,weekly,2019-07-08,2019-07-14,2019,7,28,732,,,
Norway,,weekly,2019-07-15,2019-07-21,2019,7,29,741,,,
Norway,,weekly,2019-07-22,2019-07-28,2019,7,30,721,,,
Norway,,weekly,2019-07-29,2019-08-04,2019,8,31,727,,,
Norway,,weekly,2019-08-05,2019-08-11,2019,8,32,705,,,
Norway,,weekly,2019-08-12,2019-08-18,2019,8,33,733,,,
Norway,,weekly,2019-08-19,2019-08-25,2019,8,34,677,,,
Norway,,weekly,2019-08-26,2019-09-01,2019,9,35,779,,,
Norway,,weekly,2019-09-02,2019-09-08,2019,9,36,713,,,
Norway,,weekly,2019-09-09,2019-09-15,2019,9,37,707,,,
Norway,,weekly,2019-09-16,2019-09-22,2019,9,38,755,,,
Norway,,weekly,2019-09-23,2019-09-29,2019,9,39,818,,,
Norway,,weekly,2019-09-30,2019-10-06,2019,10,40,710,,,
Norway,,weekly,2019-10-07,2019-10-13,2019,10,41,786,,,
Norway,,weekly,2019-10-14,2019-10-20,2019,10,42,782,,,
Norway,,weekly,2019-10-21,2019-10-27,2019,10,43,792,,,
Norway,,weekly,2019-10-28,2019-11-03,2019,11,44,774,,,
Norway,,weekly,2019-11-04,2019-11-10,2019,11,45,786,,,
Norway,,weekly,2019-11-11,2019-11-17,2019,11,46,845,,,
Norway,,weekly,2019-11-18,2019-11-24,2019,11,47,784,,,
Norway,,weekly,2019-11-25,2019-12-01,2019,12,48,776,,,
Norway,,weekly,2019-12-02,2019-12-08,2019,12,49,850,,,
Norway,,weekly,2019-12-09,2019-12-15,2019,12,50,780,,,
Norway,,weekly,2019-12-16,2019-12-22,2019,12,51,771,,,
Norway,,weekly,2019-12-23,2019-12-29,2019,12,52,804,,,
Norway,,weekly,2018-01-08,2018-01-14,2018,1,2,872,,,
Norway,,weekly,2018-01-15,2018-01-21,2018,1,3,945,,,
Norway,,weekly,2018-01-22,2018-01-28,2018,1,4,857,,,
Norway,,weekly,2018-01-29,2018-02-04,2018,2,5,881,,,
Norway,,weekly,2018-02-05,2018-02-11,2018,2,6,904,,,
Norway,,weekly,2018-02-12,2018-02-18,2018,2,7,927,,,
Norway,,weekly,2018-02-19,2018-02-25,2018,2,8,917,,,
Norway,,weekly,2018-02-26,2018-03-04,2018,3,9,907,,,
Norway,,weekly,2018-03-05,2018-03-11,2018,3,10,950,,,
Norway,,weekly,2018-03-12,2018-03-18,2018,3,11,867,,,
Norway,,weekly,2018-03-19,2018-03-25,2018,3,12,905,,,
Norway,,weekly,2018-03-26,2018-04-01,2018,4,13,807,,,
Norway,,weekly,2018-04-02,2018-04-08,2018,4,14,819,,,
Norway,,weekly,2018-04-09,2018-04-15,2018,4,15,827,,,
